trip_id,user_id,trip_timestamp,fare,payment_method_hash,is_fraud,signup_date,device_id
2375,142,2025-01-26 13:21:00,9.89,card_770,0,2024-01-29,device_374
7388,142,2025-01-30 13:53:00,90.76,card_148,0,2024-01-29,device_374
4546,142,2025-01-30 22:12:00,22.27,card_469,0,2024-01-29,device_374
5358,143,2025-01-02 08:20:00,90.03,card_762,0,2024-08-14,device_395
2283,143,2025-01-02 15:56:00,89.06,card_279,0,2024-08-14,device_395
7845,143,2025-01-03 15:28:00,93.44,card_733,0,2024-08-14,device_395
3086,143,2025-01-10 03:21:00,47.44,card_209,0,2024-08-14,device_395
3076,143,2025-01-10 15:49:00,25.0,card_748,0,2024-08-14,device_395
2689,143,2025-01-14 12:05:00,62.89,card_443,0,2024-08-14,device_395
5232,143,2025-01-19 07:10:00,17.97,card_486,0,2024-08-14,device_395
7651,143,2025-01-20 10:32:00,91.3,card_452,0,2024-08-14,device_395
5730,143,2025-01-20 20:32:00,25.93,card_889,0,2024-08-14,device_395
330,143,2025-01-23 05:22:00,22.59,card_175,0,2024-08-14,device_395
3441,143,2025-01-23 08:09:00,72.98,card_89,0,2024-08-14,device_395
8350,143,2025-01-23 17:26:00,30.81,card_256,0,2024-08-14,device_395
4686,143,2025-01-26 04:47:00,54.27,card_815,0,2024-08-14,device_395
2318,143,2025-01-27 06:00:00,76.76,card_359,0,2024-08-14,device_395
9986,143,2025-01-30 05:50:00,74.0,card_484,0,2024-08-14,device_395
5965,144,2025-01-04 11:46:00,48.49,card_603,0,2024-04-01,device_418
5522,144,2025-01-09 02:39:00,41.24,card_633,0,2024-04-01,device_418
6383,144,2025-01-14 01:00:00,71.44,card_822,0,2024-04-01,device_418
4773,144,2025-01-17 12:58:00,32.48,card_629,0,2024-04-01,device_418
5691,144,2025-01-18 02:37:00,53.38,card_604,0,2024-04-01,device_418
1936,144,2025-01-18 23:22:00,69.17,card_823,0,2024-04-01,device_418
7645,144,2025-01-20 20:18:00,43.83,card_893,0,2024-04-01,device_418
2499,144,2025-01-21 19:43:00,72.95,card_419,0,2024-04-01,device_418
734,144,2025-01-28 18:30:00,26.71,card_798,0,2024-04-01,device_418
9009,145,2025-01-02 20:47:00,60.74,card_207,0,2024-11-28,device_394
3762,145,2025-01-03 21:04:00,93.11,card_840,0,2024-11-28,device_394
5344,145,2025-01-06 04:47:00,52.91,card_221,0,2024-11-28,device_394
4406,145,2025-01-07 03:18:00,68.11,card_899,0,2024-11-28,device_394
3196,145,2025-01-09 07:15:00,96.86,card_156,0,2024-11-28,device_394
8704,145,2025-01-13 00:16:00,75.62,card_364,0,2024-11-28,device_394
4850,145,2025-01-14 16:48:00,37.09,card_108,0,2024-11-28,device_394
4365,145,2025-01-16 13:26:00,66.02,card_701,0,2024-11-28,device_394
5430,145,2025-01-17 22:16:00,19.79,card_462,0,2024-11-28,device_394
2159,145,2025-01-23 15:34:00,90.43,card_116,0,2024-11-28,device_394
8841,145,2025-01-29 02:36:00,23.15,card_686,0,2024-11-28,device_394
645,146,2025-01-03 16:58:00,27.67,card_514,0,2024-09-08,device_693
3767,146,2025-01-15 00:14:00,52.64,card_436,0,2024-09-08,device_693
2157,146,2025-01-21 21:11:00,8.16,card_15,0,2024-09-08,device_693
296,146,2025-01-23 12:43:00,82.5,card_855,0,2024-09-08,device_693
2703,146,2025-01-25 04:09:00,75.69,card_103,0,2024-09-08,device_693
7932,146,2025-01-25 05:51:00,89.98,card_568,0,2024-09-08,device_693
1769,146,2025-01-29 11:36:00,74.59,card_407,0,2024-09-08,device_693
204,147,2025-01-06 00:45:00,62.7,card_48,0,2024-02-23,device_360
6046,147,2025-01-06 16:37:00,61.25,card_178,0,2024-02-23,device_360
2527,147,2025-01-13 11:11:00,44.67,card_681,0,2024-02-23,device_360
8295,147,2025-01-20 07:37:00,8.11,card_489,0,2024-02-23,device_360
203,147,2025-01-20 16:19:00,64.93,card_516,0,2024-02-23,device_360
8635,148,2025-01-01 12:33:00,46.38,card_17,0,2024-06-14,device_40
3567,148,2025-01-01 19:19:00,11.16,card_117,0,2024-06-14,device_40
3427,148,2025-01-06 05:54:00,55.94,card_135,0,2024-06-14,device_40
9900,148,2025-01-08 23:52:00,9.58,card_568,0,2024-06-14,device_40
9062,148,2025-01-14 06:29:00,34.32,card_549,0,2024-06-14,device_40
2385,148,2025-01-15 15:56:00,6.81,card_433,0,2024-06-14,device_40
1024,148,2025-01-28 23:00:00,76.89,card_186,0,2024-06-14,device_40
2632,148,2025-01-29 10:09:00,12.06,card_91,0,2024-06-14,device_40
2616,149,2025-01-04 11:17:00,87.62,card_158,0,2024-09-26,device_181
4292,149,2025-01-04 22:39:00,79.04,card_283,0,2024-09-26,device_181
6682,149,2025-01-10 03:18:00,86.76,card_465,0,2024-09-26,device_181
9989,149,2025-01-12 09:48:00,82.19,card_794,0,2024-09-26,device_181
6963,149,2025-01-22 19:06:00,85.9,card_141,0,2024-09-26,device_181
8578,149,2025-01-24 09:34:00,5.04,card_185,0,2024-09-26,device_181
8822,149,2025-01-27 20:12:00,27.42,card_533,0,2024-09-26,device_181
406,149,2025-01-28 09:17:00,90.53,card_321,0,2024-09-26,device_181
8493,150,2025-01-01 05:01:00,34.14,card_769,0,2024-11-13,device_268
9597,150,2025-01-02 17:37:00,9.44,card_124,0,2024-11-13,device_268
7328,150,2025-01-04 16:29:00,75.63,card_526,0,2024-11-13,device_268
1626,150,2025-01-09 10:41:00,14.7,card_653,0,2024-11-13,device_268
6981,150,2025-01-09 17:29:00,86.65,card_583,0,2024-11-13,device_268
8896,150,2025-01-09 17:45:00,56.79,card_591,0,2024-11-13,device_268
7643,150,2025-01-13 19:35:00,39.3,card_485,0,2024-11-13,device_268
6880,150,2025-01-16 07:40:00,84.01,card_431,0,2024-11-13,device_268
3038,150,2025-01-18 22:20:00,7.19,card_349,0,2024-11-13,device_268
9291,150,2025-01-24 05:14:00,53.35,card_173,0,2024-11-13,device_268
4690,150,2025-01-25 02:02:00,67.54,card_218,0,2024-11-13,device_268
1311,150,2025-01-25 22:41:00,35.53,card_295,0,2024-11-13,device_268
5887,150,2025-01-27 23:53:00,98.69,card_266,0,2024-11-13,device_268
8014,150,2025-01-28 11:25:00,49.08,card_170,0,2024-11-13,device_268
3140,151,2025-01-01 10:57:00,42.26,card_346,0,2024-01-26,device_459
2016,151,2025-01-05 01:48:00,40.52,card_691,0,2024-01-26,device_459
2941,151,2025-01-05 03:07:00,34.55,card_92,0,2024-01-26,device_459
7816,151,2025-01-10 08:08:00,64.9,card_419,0,2024-01-26,device_459
2406,151,2025-01-10 18:51:00,61.1,card_446,0,2024-01-26,device_459
3115,151,2025-01-11 01:00:00,7.41,card_438,0,2024-01-26,device_459
2992,151,2025-01-11 17:25:00,60.78,card_835,0,2024-01-26,device_459
8320,151,2025-01-14 09:20:00,38.36,card_433,0,2024-01-26,device_459
7059,151,2025-01-19 03:44:00,70.34,card_351,0,2024-01-26,device_459
9329,151,2025-01-20 14:34:00,50.91,card_270,0,2024-01-26,device_459
2322,151,2025-01-23 08:28:00,6.73,card_7,0,2024-01-26,device_459
7813,152,2025-01-01 18:16:00,91.4,card_577,0,2024-05-05,device_2
6461,152,2025-01-02 14:36:00,85.72,card_73,0,2024-05-05,device_2
4924,152,2025-01-05 09:09:00,14.75,card_490,0,2024-05-05,device_2
340,152,2025-01-14 21:19:00,85.03,card_815,0,2024-05-05,device_2
359,152,2025-01-19 07:16:00,41.16,card_897,0,2024-05-05,device_2
6119,152,2025-01-20 04:50:00,46.13,card_843,0,2024-05-05,device_2
7719,152,2025-01-29 01:05:00,49.77,card_130,0,2024-05-05,device_2
7840,153,2025-01-01 08:08:00,79.68,card_715,0,2024-06-14,device_76
551,153,2025-01-03 03:19:00,18.44,card_239,0,2024-06-14,device_76
6185,153,2025-01-03 20:25:00,68.35,card_575,0,2024-06-14,device_76
1725,153,2025-01-03 23:05:00,18.59,card_222,0,2024-06-14,device_76
190,153,2025-01-05 13:46:00,9.78,card_363,0,2024-06-14,device_76
2451,153,2025-01-12 19:19:00,16.81,card_464,0,2024-06-14,device_76
8679,153,2025-01-15 05:18:00,7.1,card_646,0,2024-06-14,device_76
3570,153,2025-01-15 05:22:00,13.28,card_463,1,2024-06-14,device_76
4870,153,2025-01-17 21:11:00,40.68,card_708,0,2024-06-14,device_76
4314,153,2025-01-18 03:21:00,75.22,card_717,0,2024-06-14,device_76
9274,153,2025-01-19 02:53:00,77.84,card_31,0,2024-06-14,device_76
6692,153,2025-01-19 10:07:00,9.51,card_227,0,2024-06-14,device_76
4726,153,2025-01-28 22:47:00,5.9,card_61,0,2024-06-14,device_76
7237,154,2025-01-06 17:12:00,44.2,card_151,0,2024-06-28,device_629
9862,154,2025-01-08 08:14:00,93.57,card_217,0,2024-06-28,device_629
8174,154,2025-01-10 03:47:00,78.3,card_135,0,2024-06-28,device_629
2460,154,2025-01-15 10:15:00,63.35,card_565,0,2024-06-28,device_629
3832,154,2025-01-17 02:51:00,64.63,card_834,0,2024-06-28,device_629
1798,154,2025-01-26 06:25:00,41.37,card_261,0,2024-06-28,device_629
3469,154,2025-01-28 19:51:00,95.76,card_179,0,2024-06-28,device_629
7656,154,2025-01-30 02:37:00,25.57,card_405,0,2024-06-28,device_629
3543,154,2025-01-30 22:02:00,87.42,card_78,0,2024-06-28,device_629
3560,155,2025-01-01 15:30:00,93.18,card_738,0,2024-05-13,device_444
9896,155,2025-01-01 15:34:00,74.87,card_311,1,2024-05-13,device_444
1184,155,2025-01-03 01:58:00,67.45,card_814,0,2024-05-13,device_444
4965,155,2025-01-03 21:04:00,45.97,card_18,0,2024-05-13,device_444
3737,155,2025-01-04 23:16:00,7.3,card_260,0,2024-05-13,device_444
3268,155,2025-01-05 03:29:00,44.77,card_857,0,2024-05-13,device_444
8837,155,2025-01-09 20:42:00,77.26,card_574,0,2024-05-13,device_444
9722,155,2025-01-10 07:33:00,37.21,card_742,0,2024-05-13,device_444
1709,155,2025-01-14 23:21:00,36.61,card_838,0,2024-05-13,device_444
7841,155,2025-01-16 22:31:00,69.35,card_103,0,2024-05-13,device_444
9662,155,2025-01-22 22:44:00,91.24,card_761,0,2024-05-13,device_444
5485,155,2025-01-26 23:55:00,91.75,card_758,0,2024-05-13,device_444
69,156,2025-01-15 19:26:00,76.5,card_682,0,2024-12-22,device_406
7310,156,2025-01-17 07:56:00,75.47,card_231,0,2024-12-22,device_406
459,156,2025-01-18 02:28:00,80.29,card_661,0,2024-12-22,device_406
8643,156,2025-01-19 20:14:00,28.8,card_10,0,2024-12-22,device_406
8422,156,2025-01-20 00:39:00,61.09,card_129,0,2024-12-22,device_406
7572,156,2025-01-20 09:32:00,96.06,card_259,0,2024-12-22,device_406
7507,156,2025-01-20 09:33:00,232.89,card_228,1,2024-12-22,device_406
669,156,2025-01-29 02:09:00,41.2,card_355,0,2024-12-22,device_406
875,157,2025-01-05 21:07:00,14.85,card_764,0,2024-01-24,device_389
3454,157,2025-01-05 21:35:00,61.25,card_397,0,2024-01-24,device_389
9371,157,2025-01-08 06:43:00,31.5,card_872,0,2024-01-24,device_389
5543,157,2025-01-09 20:28:00,38.8,card_306,0,2024-01-24,device_389
7835,157,2025-01-14 21:02:00,94.03,card_444,0,2024-01-24,device_389
8662,157,2025-01-16 17:11:00,66.31,card_673,0,2024-01-24,device_389
9853,157,2025-01-19 07:48:00,59.53,card_245,0,2024-01-24,device_389
9588,157,2025-01-24 04:17:00,50.64,card_512,0,2024-01-24,device_389
8791,157,2025-01-24 04:18:00,48.7,card_506,1,2024-01-24,device_389
8742,157,2025-01-29 09:36:00,98.54,card_76,0,2024-01-24,device_389
6836,157,2025-01-29 13:51:00,41.83,card_44,0,2024-01-24,device_389
7892,157,2025-01-29 15:26:00,85.31,card_199,0,2024-01-24,device_389
8606,158,2025-01-13 02:10:00,62.74,card_283,0,2024-11-05,device_101
5122,158,2025-01-13 13:11:00,93.58,card_806,0,2024-11-05,device_101
7418,158,2025-01-22 23:11:00,10.93,card_153,0,2024-11-05,device_101
7668,158,2025-01-24 13:36:00,49.24,card_607,0,2024-11-05,device_101
4370,158,2025-01-24 22:58:00,90.32,card_432,0,2024-11-05,device_101
4753,158,2025-01-25 06:07:00,73.42,card_769,0,2024-11-05,device_101
8929,158,2025-01-28 03:03:00,59.37,card_394,0,2024-11-05,device_101
7847,159,2025-01-02 16:09:00,77.12,card_282,0,2024-10-17,device_140
9521,159,2025-01-02 23:58:00,95.1,card_852,0,2024-10-17,device_140
503,159,2025-01-03 00:08:00,50.63,card_825,0,2024-10-17,device_140
9066,159,2025-01-09 04:17:00,90.28,card_256,0,2024-10-17,device_140
5308,159,2025-01-09 22:37:00,74.5,card_185,0,2024-10-17,device_140
8377,159,2025-01-13 20:11:00,50.69,card_132,0,2024-10-17,device_140
6563,159,2025-01-19 01:09:00,92.88,card_862,0,2024-10-17,device_140
5681,159,2025-01-19 14:49:00,37.11,card_619,0,2024-10-17,device_140
115,159,2025-01-20 18:51:00,85.28,card_849,0,2024-10-17,device_140
862,159,2025-01-24 17:13:00,29.37,card_61,0,2024-10-17,device_140
5553,159,2025-01-27 04:45:00,11.7,card_633,0,2024-10-17,device_140
8004,160,2025-01-01 08:52:00,26.17,card_687,0,2024-02-24,device_560
9846,160,2025-01-02 06:41:00,69.79,card_808,0,2024-02-24,device_560
2613,160,2025-01-04 20:47:00,93.13,card_313,0,2024-02-24,device_560
73,160,2025-01-13 19:08:00,38.08,card_177,0,2024-02-24,device_560
1548,160,2025-01-14 02:07:00,22.09,card_812,0,2024-02-24,device_560
7696,160,2025-01-15 08:55:00,26.23,card_428,0,2024-02-24,device_560
6006,160,2025-01-19 10:47:00,87.25,card_559,0,2024-02-24,device_560
6542,160,2025-01-19 15:56:00,86.41,card_741,0,2024-02-24,device_560
6577,160,2025-01-22 16:19:00,82.9,card_228,0,2024-02-24,device_560
3881,160,2025-01-25 03:21:00,55.98,card_506,0,2024-02-24,device_560
9235,160,2025-01-25 21:38:00,60.57,card_59,0,2024-02-24,device_560
9809,160,2025-01-27 01:02:00,56.28,card_136,0,2024-02-24,device_560
4802,160,2025-01-30 07:32:00,7.93,card_865,0,2024-02-24,device_560
5279,161,2025-01-03 14:39:00,74.77,card_420,0,2024-07-29,device_774
4884,161,2025-01-03 16:41:00,88.16,card_777,0,2024-07-29,device_774
3317,161,2025-01-09 12:57:00,70.99,card_80,0,2024-07-29,device_774
4938,161,2025-01-11 10:25:00,75.58,card_165,0,2024-07-29,device_774
4524,161,2025-01-13 08:32:00,47.13,card_202,0,2024-07-29,device_774
2155,161,2025-01-15 23:40:00,99.61,card_290,0,2024-07-29,device_774
5598,161,2025-01-16 05:47:00,40.35,card_303,0,2024-07-29,device_774
215,161,2025-01-16 21:15:00,13.41,card_472,0,2024-07-29,device_774
391,161,2025-01-17 09:40:00,31.75,card_591,0,2024-07-29,device_774
4987,161,2025-01-22 16:02:00,60.54,card_872,0,2024-07-29,device_774
8718,161,2025-01-24 13:47:00,87.33,card_835,0,2024-07-29,device_774
2560,161,2025-01-28 12:41:00,11.36,card_465,0,2024-07-29,device_774
7699,162,2025-01-02 06:45:00,24.67,card_590,0,2024-06-16,device_129
5763,162,2025-01-14 09:05:00,79.73,card_568,0,2024-06-16,device_129
222,162,2025-01-14 20:34:00,33.12,card_334,0,2024-06-16,device_129
791,162,2025-01-18 08:39:00,54.17,card_275,0,2024-06-16,device_129
9449,162,2025-01-19 06:37:00,90.84,card_230,0,2024-06-16,device_129
3624,162,2025-01-26 01:54:00,66.69,card_75,0,2024-06-16,device_129
949,162,2025-01-27 17:45:00,22.97,card_380,0,2024-06-16,device_129
2288,162,2025-01-30 08:19:00,13.68,card_409,0,2024-06-16,device_129
8380,163,2025-01-18 12:18:00,35.22,card_193,0,2024-01-04,device_662
996,163,2025-01-20 03:52:00,98.39,card_768,0,2024-01-04,device_662
269,163,2025-01-22 14:25:00,53.73,card_721,0,2024-01-04,device_662
2021,163,2025-01-23 12:17:00,33.38,card_95,0,2024-01-04,device_662
6381,163,2025-01-27 00:26:00,77.2,card_61,0,2024-01-04,device_662
6913,163,2025-01-29 11:41:00,97.71,card_290,0,2024-01-04,device_662
1232,164,2025-01-12 16:34:00,31.32,card_476,0,2024-08-29,device_363
5538,164,2025-01-13 17:34:00,64.76,card_7,0,2024-08-29,device_363
2346,164,2025-01-14 22:02:00,66.03,card_371,0,2024-08-29,device_363
5802,164,2025-01-20 05:10:00,88.89,card_9,0,2024-08-29,device_363
1083,164,2025-01-24 04:16:00,87.35,card_594,0,2024-08-29,device_363
2580,164,2025-01-27 16:50:00,36.17,card_61,0,2024-08-29,device_363
2905,164,2025-01-28 03:56:00,10.14,card_184,0,2024-08-29,device_363
4735,165,2025-01-03 09:18:00,91.33,card_415,0,2024-04-24,device_671
2177,165,2025-01-05 02:34:00,60.11,card_645,0,2024-04-24,device_671
7622,165,2025-01-06 04:04:00,81.5,card_52,0,2024-04-24,device_671
4584,165,2025-01-06 06:45:00,16.75,card_767,0,2024-04-24,device_671
2256,165,2025-01-10 19:32:00,57.47,card_744,0,2024-04-24,device_671
2741,165,2025-01-12 00:02:00,12.42,card_380,0,2024-04-24,device_671
5937,165,2025-01-12 04:55:00,46.25,card_149,0,2024-04-24,device_671
6045,165,2025-01-12 20:21:00,26.03,card_812,0,2024-04-24,device_671
2786,165,2025-01-16 08:53:00,21.54,card_380,0,2024-04-24,device_671
3673,165,2025-01-18 09:42:00,34.65,card_341,0,2024-04-24,device_671
49,165,2025-01-18 15:39:00,47.81,card_633,0,2024-04-24,device_671
2789,165,2025-01-24 18:29:00,99.26,card_594,0,2024-04-24,device_671
818,165,2025-01-30 19:18:00,72.93,card_655,0,2024-04-24,device_671
374,166,2025-01-01 04:25:00,14.1,card_409,0,2024-01-28,device_22
6219,166,2025-01-05 23:08:00,66.58,card_637,0,2024-01-28,device_22
9518,166,2025-01-11 11:53:00,78.12,card_854,0,2024-01-28,device_22
3730,166,2025-01-11 22:14:00,94.79,card_568,0,2024-01-28,device_22
9798,166,2025-01-15 16:32:00,48.86,card_404,0,2024-01-28,device_22
5175,166,2025-01-26 17:56:00,43.37,card_412,0,2024-01-28,device_22
589,166,2025-01-27 23:45:00,8.21,card_697,0,2024-01-28,device_22
2636,166,2025-01-30 02:45:00,42.84,card_57,0,2024-01-28,device_22
3358,167,2025-01-01 18:00:00,76.62,card_23,0,2024-02-15,device_304
1845,167,2025-01-01 19:40:00,66.61,card_564,0,2024-02-15,device_304
5291,167,2025-01-02 04:16:00,86.81,card_6,0,2024-02-15,device_304
6751,167,2025-01-06 13:22:00,80.99,card_427,0,2024-02-15,device_304
9611,167,2025-01-11 16:09:00,22.24,card_20,0,2024-02-15,device_304
8885,167,2025-01-19 15:30:00,38.45,card_849,0,2024-02-15,device_304
1631,167,2025-01-24 03:03:00,22.59,card_429,0,2024-02-15,device_304
8166,167,2025-01-28 07:20:00,47.62,card_235,0,2024-02-15,device_304
4251,167,2025-01-30 08:01:00,29.32,card_218,0,2024-02-15,device_304
865,168,2025-01-06 23:01:00,36.77,card_108,0,2024-03-15,device_519
600,168,2025-01-11 19:05:00,55.93,card_589,0,2024-03-15,device_519
1340,168,2025-01-18 21:09:00,37.98,card_352,0,2024-03-15,device_519
5339,168,2025-01-19 18:54:00,97.08,card_377,0,2024-03-15,device_519
5797,168,2025-01-20 04:29:00,11.51,card_871,0,2024-03-15,device_519
966,168,2025-01-25 14:31:00,16.89,card_557,0,2024-03-15,device_519
4472,168,2025-01-30 08:07:00,70.17,card_854,0,2024-03-15,device_519
1334,169,2025-01-02 05:31:00,55.55,card_205,0,2024-07-16,device_583
5070,169,2025-01-05 19:37:00,98.72,card_538,0,2024-07-16,device_583
8967,169,2025-01-06 05:58:00,54.66,card_570,0,2024-07-16,device_583
5049,169,2025-01-06 21:54:00,98.86,card_829,0,2024-07-16,device_583
9658,169,2025-01-11 14:35:00,41.09,card_21,0,2024-07-16,device_583
7000,169,2025-01-11 23:07:00,99.3,card_43,0,2024-07-16,device_583
3600,169,2025-01-16 07:15:00,29.71,card_283,0,2024-07-16,device_583
7681,169,2025-01-16 14:45:00,32.81,card_869,0,2024-07-16,device_583
1255,169,2025-01-17 21:56:00,69.9,card_162,0,2024-07-16,device_583
127,169,2025-01-18 11:20:00,97.68,card_390,0,2024-07-16,device_583
7,169,2025-01-19 15:40:00,98.54,card_114,0,2024-07-16,device_583
4487,169,2025-01-20 11:17:00,98.77,card_567,0,2024-07-16,device_583
3986,169,2025-01-22 07:48:00,5.3,card_560,0,2024-07-16,device_583
8832,170,2025-01-05 14:03:00,46.27,card_129,0,2024-09-09,device_408
834,170,2025-01-06 15:48:00,37.6,card_85,0,2024-09-09,device_408
3619,170,2025-01-11 07:49:00,77.71,card_383,0,2024-09-09,device_408
6143,170,2025-01-12 12:31:00,27.36,card_76,0,2024-09-09,device_408
64,170,2025-01-13 18:47:00,22.67,card_81,0,2024-09-09,device_408
5533,170,2025-01-18 09:08:00,65.11,card_721,0,2024-09-09,device_408
460,170,2025-01-19 02:23:00,34.19,card_254,0,2024-09-09,device_408
4871,170,2025-01-23 07:45:00,27.93,card_571,0,2024-09-09,device_408
6551,170,2025-01-25 02:41:00,30.01,card_727,0,2024-09-09,device_408
9082,170,2025-01-27 11:41:00,57.2,card_896,0,2024-09-09,device_408
8116,171,2025-01-01 01:52:00,30.87,card_405,0,2024-10-27,device_761
3826,171,2025-01-05 00:52:00,34.74,card_448,0,2024-10-27,device_761
8130,171,2025-01-08 22:51:00,89.46,card_595,0,2024-10-27,device_761
5731,171,2025-01-10 09:54:00,31.65,card_9,0,2024-10-27,device_761
7029,171,2025-01-11 02:26:00,16.97,card_551,0,2024-10-27,device_761
7811,171,2025-01-11 21:02:00,41.89,card_722,0,2024-10-27,device_761
3087,171,2025-01-14 03:56:00,70.35,card_767,0,2024-10-27,device_761
8915,171,2025-01-15 10:03:00,14.54,card_586,0,2024-10-27,device_761
9360,171,2025-01-21 00:01:00,71.83,card_154,0,2024-10-27,device_761
6901,171,2025-01-22 05:36:00,53.8,card_689,0,2024-10-27,device_761
4252,171,2025-01-22 06:21:00,10.22,card_363,0,2024-10-27,device_761
533,171,2025-01-26 22:11:00,31.03,card_33,0,2024-10-27,device_761
3051,171,2025-01-30 21:09:00,76.62,card_742,0,2024-10-27,device_761
5251,172,2025-01-04 08:05:00,7.12,card_703,0,2024-02-04,device_200
4453,172,2025-01-04 12:28:00,94.86,card_300,0,2024-02-04,device_200
3171,172,2025-01-14 09:48:00,27.3,card_310,0,2024-02-04,device_200
2239,172,2025-01-18 10:30:00,23.29,card_838,0,2024-02-04,device_200
3439,172,2025-01-18 21:37:00,22.03,card_105,0,2024-02-04,device_200
8224,172,2025-01-28 12:34:00,98.56,card_864,0,2024-02-04,device_200
5027,172,2025-01-29 11:10:00,67.2,card_101,0,2024-02-04,device_200
7297,172,2025-01-30 00:35:00,26.05,card_633,0,2024-02-04,device_200
7444,173,2025-01-02 15:46:00,18.66,card_456,0,2024-07-27,device_536
4030,173,2025-01-04 03:05:00,42.46,card_817,0,2024-07-27,device_536
9233,173,2025-01-04 18:53:00,97.79,card_577,0,2024-07-27,device_536
1748,173,2025-01-16 04:48:00,95.71,card_119,0,2024-07-27,device_536
5839,173,2025-01-16 10:48:00,10.69,card_418,0,2024-07-27,device_536
1087,173,2025-01-16 21:32:00,28.96,card_725,0,2024-07-27,device_536
8699,173,2025-01-17 07:41:00,34.44,card_397,0,2024-07-27,device_536
1355,173,2025-01-20 14:27:00,61.34,card_609,0,2024-07-27,device_536
1160,173,2025-01-23 10:35:00,10.84,card_807,0,2024-07-27,device_536
6960,173,2025-01-30 20:52:00,9.58,card_388,0,2024-07-27,device_536
8797,174,2025-01-02 11:45:00,68.58,card_81,0,2024-12-11,device_345
9260,174,2025-01-04 00:57:00,99.12,card_392,0,2024-12-11,device_345
7584,174,2025-01-05 19:43:00,48.92,card_3,0,2024-12-11,device_345
7355,174,2025-01-07 05:52:00,30.04,card_498,0,2024-12-11,device_345
3801,174,2025-01-09 07:59:00,37.14,card_763,0,2024-12-11,device_345
9808,174,2025-01-11 04:13:00,34.7,card_837,0,2024-12-11,device_345
7414,174,2025-01-14 15:02:00,37.04,card_388,0,2024-12-11,device_345
136,174,2025-01-14 22:29:00,93.41,card_510,0,2024-12-11,device_345
6357,174,2025-01-21 14:00:00,52.85,card_295,0,2024-12-11,device_345
1938,174,2025-01-22 22:27:00,40.21,card_332,0,2024-12-11,device_345
8508,174,2025-01-25 05:37:00,54.66,card_327,0,2024-12-11,device_345
8680,174,2025-01-26 18:13:00,19.37,card_852,0,2024-12-11,device_345
2722,174,2025-01-26 18:34:00,70.49,card_4,0,2024-12-11,device_345
3646,175,2025-01-02 15:44:00,62.15,card_148,0,2024-12-24,device_579
1618,175,2025-01-05 19:01:00,15.55,card_60,0,2024-12-24,device_579
5773,175,2025-01-07 17:12:00,50.73,card_636,0,2024-12-24,device_579
4841,175,2025-01-07 21:43:00,8.45,card_873,0,2024-12-24,device_579
7875,175,2025-01-08 15:45:00,33.47,card_724,0,2024-12-24,device_579
2026,175,2025-01-11 09:34:00,22.24,card_202,0,2024-12-24,device_579
4662,175,2025-01-15 20:31:00,36.36,card_424,0,2024-12-24,device_579
1604,175,2025-01-16 14:20:00,69.94,card_249,0,2024-12-24,device_579
4301,175,2025-01-30 02:24:00,23.97,card_829,0,2024-12-24,device_579
3688,175,2025-01-30 07:50:00,36.79,card_280,0,2024-12-24,device_579
4610,175,2025-01-30 17:08:00,25.81,card_494,0,2024-12-24,device_579
9484,176,2025-01-04 00:30:00,79.32,card_139,0,2024-07-08,device_240
1116,176,2025-01-08 10:21:00,66.34,card_539,0,2024-07-08,device_240
8664,176,2025-01-15 01:17:00,12.08,card_797,0,2024-07-08,device_240
5438,176,2025-01-16 22:33:00,99.75,card_85,0,2024-07-08,device_240
6983,176,2025-01-17 20:22:00,63.38,card_106,0,2024-07-08,device_240
2823,176,2025-01-18 05:04:00,46.55,card_651,0,2024-07-08,device_240
2646,176,2025-01-21 01:49:00,23.65,card_792,0,2024-07-08,device_240
289,176,2025-01-22 08:58:00,33.11,card_152,0,2024-07-08,device_240
1288,176,2025-01-22 12:02:00,93.27,card_576,0,2024-07-08,device_240
3562,176,2025-01-24 07:07:00,30.02,card_871,0,2024-07-08,device_240
1405,176,2025-01-24 23:38:00,74.63,card_846,0,2024-07-08,device_240
8571,176,2025-01-27 13:03:00,37.31,card_314,0,2024-07-08,device_240
3783,176,2025-01-27 14:11:00,52.43,card_600,0,2024-07-08,device_240
9979,177,2025-01-01 22:48:00,48.89,card_256,0,2024-01-21,device_529
2334,177,2025-01-05 10:28:00,6.59,card_217,0,2024-01-21,device_529
1819,177,2025-01-07 01:16:00,91.67,card_1,0,2024-01-21,device_529
5431,177,2025-01-08 22:24:00,84.77,card_821,0,2024-01-21,device_529
1702,177,2025-01-12 15:23:00,78.15,card_540,0,2024-01-21,device_529
1021,177,2025-01-14 08:50:00,26.99,card_845,0,2024-01-21,device_529
5549,177,2025-01-18 19:21:00,39.33,card_70,0,2024-01-21,device_529
18,177,2025-01-19 15:16:00,20.3,card_187,0,2024-01-21,device_529
7674,177,2025-01-19 17:59:00,57.87,card_146,0,2024-01-21,device_529
6572,177,2025-01-21 22:26:00,16.57,card_827,0,2024-01-21,device_529
2010,177,2025-01-22 22:14:00,70.46,card_645,0,2024-01-21,device_529
5911,177,2025-01-30 05:31:00,37.24,card_121,0,2024-01-21,device_529
5620,177,2025-01-30 09:56:00,90.0,card_228,0,2024-01-21,device_529
787,178,2025-01-06 22:35:00,94.78,card_627,0,2024-12-04,device_363
